ppn;identifier
244383332;tud-oai-tudelft.nl-uuid-f940a515-f967-4cf3-9a96-07cb69a61ae5
241567823;tud-oai-tudelft.nl-uuid-f940a515-f967-4cf3-9a96-07cb69a61ae5
408798130;rug-oai-pure.rug.nl-publications_4536a0eb-05cf-4b90-94e7-ebc26ff622c5
230276083;tud-oai-tudelft.nl-uuid-6b731389-68bc-41ba-b27f-e1059c4eb6d2
31146596X;tud-oai-tudelft.nl-uuid-2588ba97-8fd2-4fe3-8232-94c4ef2f208d
372479014;rug-oai-pure.rug.nl-publications_77d6e648-11f6-4704-9429-d5d4267f6a23
252081579;rug-oai-pure.rug.nl-publications_ede298ce-67e3-4ffd-8e64-a647a520c5eb
39506614X;rug-oai-pure.rug.nl-publications_889ba2ce-1c32-4a87-90e2-3ada6c0329c5
331559706;rug-oai-pure.rug.nl-publications_d41e80ec-24cc-486b-90d1-7ad37269ebff
412856263;rug-oai-pure.rug.nl-publications_cdc46975-9017-4266-b2fa-06707037b2d4
323545467;tud-oai-tudelft.nl-uuid-fbc13af7-2b88-411d-837c-6b47fca5acd1
268421064;rug-oai-pure.rug.nl-publications_80bd6eb0-a6c8-40a1-95fa-f1f7c70b2e24
231595336;rug-oai-pure.rug.nl-publications_05f17dcf-b017-4fe3-ba43-b1ae3d39bbd7
413314480;rug-oai-pure.rug.nl-publications_0a7cdf94-3268-455f-bddc-bfc599cd800c
23876561X;uu-oai-dspace.library.uu.nl-1874_685
418982848;rug-oai-pure.rug.nl-publications_6e5fbc0d-e4f4-4749-b889-fadae86ce976
268794510;wur-oai-library.wur.nl-wurpubs_337011
240420438;rug-oai-pure.rug.nl-publications_c43ffb2d-b3fa-4299-976e-63adfabd1cc7
298148692;eur-oai-repub.eur.nl-11642
252246632;uu-oai-dspace.library.uu.nl-1874_477
372569021;rug-oai-pure.rug.nl-publications_83cdd4b3-17bd-47f3-80a9-a92dbe8d7a4d
298508346;tud-oai-tudelft.nl-uuid-90450409-f146-4c45-839c-a4b484f723ff
397791534;rug-oai-pure.rug.nl-publications_f76ca181-6c3b-4801-bd6e-93cd87a0da5b
322398673;tud-oai-tudelft.nl-uuid-9fadabd6-aae7-4e05-8aba-685d658941ab
326981187;rug-oai-pure.rug.nl-publications_4d96c591-d7cc-48f5-9203-99dfe3e2f106
323558070;tud-oai-tudelft.nl-uuid-5d5632be-f9a3-4b89-b49f-ce7044bc8844
418905517;rug-oai-pure.rug.nl-publications_eb40a117-9812-4ea2-8fea-251f67204e24
40114819X;rug-oai-pure.rug.nl-publications_3b13b6e3-7957-4081-8b59-3412aa7b6192
399566074;rug-oai-pure.rug.nl-publications_2e247714-7036-4fcd-9d6b-f5dacae99e1c
255984057;uu-oai-dspace.library.uu.nl-1874_504
395341183;tud-oai-tudelft.nl-uuid-4e5a951b-941c-4f94-8e4e-047cd571c6b5
230124143;rug-oai-pure.rug.nl-publications_0c834bac-16d5-4db5-8a28-77c1ff0105f7
230278477;tud-oai-tudelft.nl-uuid-7d2f5bf2-cecc-4040-aba7-53e0dea94bad
417996578;rug-oai-pure.rug.nl-publications_c817aafb-e92d-4cfb-8525-69b4bd07b1c5
298918447;wur-oai-library.wur.nl-wurpubs_351483
374567565;rug-oai-pure.rug.nl-publications_e97d1cc3-b29d-46ca-b3b2-8e13cda08fb0
240361237;eur-oai-repub.eur.nl-31977
23842541X;uu-oai-dspace.library.uu.nl-1874_218
38270309X;tud-oai-tudelft.nl-uuid-7865ae48-a1c4-47ce-aedc-f62e6d04645a
393158772;rug-oai-pure.rug.nl-publications_0ffd9400-5777-4361-a841-6c009876da15
251999629;rug-oai-pure.rug.nl-publications_4b68f92a-32eb-4bc7-aad4-7a4f4f135e45
412858479;rug-oai-pure.rug.nl-publications_46980c8f-a61a-40dd-a513-503bd15cbd3d
24215297X;rug-oai-pure.rug.nl-publications_d975de33-71aa-44bb-8fc5-e6d4cce849b9
217205682;uu-oai-dspace.library.uu.nl-1874_534
417440634;eur-oai-repub.eur.nl-105795
289484472;tud-oai-tudelft.nl-uuid-6b77a054-6b1a-49fb-8551-d652418c4242
374835772;rug-oai-pure.rug.nl-publications_f9c9a97f-5a43-41b5-b67e-a596f76f67c9
371578434;rug-oai-pure.rug.nl-publications_b37b4449-3623-46f3-91b1-59fb052f374c
297558218;ul-oai-openaccess.leidenuniv.nl-1887_4929
242452590;uu-oai-dspace.library.uu.nl-1874_877
245838988;eur-oai-repub.eur.nl-7559
397903545;rug-oai-pure.rug.nl-publications_d9fa0b3f-089e-44aa-9436-f81adbfb297b
26244500X;eur-oai-repub.eur.nl-1199
241583438;tud-oai-tudelft.nl-uuid-5a7777d6-cfa8-4380-897e-bd3cca8cb219
298951266;ul-oai-openaccess.leidenuniv.nl-1887_9751
354870505;tud-oai-tudelft.nl-uuid-14eadd27-5c29-437a-a6f3-9f6a8d807798
256049513;tud-oai-tudelft.nl-uuid-9742d8ae-4e60-4668-95d3-a0e1ef404b2c
297106619;tud-oai-tudelft.nl-uuid-0333b46c-8706-4aeb-b308-b69af9b99cf9
270520074;eur-oai-repub.eur.nl-76061
277145635;wur-oai-library.wur.nl-wurpubs_344233
269104674;eur-oai-repub.eur.nl-39815
217915574;ul-oai-openaccess.leidenuniv.nl-1887_15900
244022410;uu-oai-dspace.library.uu.nl-1874_297
216800099;tud-oai-tudelft.nl-uuid-647dc01c-787c-4004-acbb-262d156dc0bb
40147965X;tud-oai-tudelft.nl-uuid-91e2668d-83e1-4ace-b110-3dc2109238e5
382938003;rug-oai-pure.rug.nl-publications_d56f60eb-333c-4cf6-975e-607e9458d3a9
256096678;wur-oai-library.wur.nl-wurpubs_327277
402436539;rug-oai-pure.rug.nl-publications_91c2cb6a-107f-43e1-bb7f-f2f318cc4159
242490174;rug-oai-pure.rug.nl-publications_db0ff2ec-b720-4509-b7ce-3471e6d39bed
402267680;rug-oai-pure.rug.nl-publications_b2e795ac-4e75-49de-a445-4bbb1d0f745b
243384149;wur-oai-library.wur.nl-wurpubs_319658
305167359;uu-oai-dspace.library.uu.nl-1874_24907
267939965;rug-oai-pure.rug.nl-publications_df86482a-f263-4629-aaad-5516479656fb
38050927X;rug-oai-pure.rug.nl-publications_f535f9de-c70c-429e-b045-2b73b1b4a8a6
236394290;ul-oai-openaccess.leidenuniv.nl-1887_15475
217534163;uu-oai-dspace.library.uu.nl-1874_325
292732198;uu-oai-dspace.library.uu.nl-1874_9193
410562483;rug-oai-pure.rug.nl-publications_6ec15eb7-2d85-4c48-b953-ac23aff19e07
23788691X;tud-oai-tudelft.nl-uuid-44d71613-aa27-4be2-b04a-354ec0830685
399373667;rug-oai-pure.rug.nl-publications_9c7f20cd-fd95-46a1-9f32-84a0e513e9f2
250392259;tud-oai-tudelft.nl-uuid-f29557d0-7e8d-421d-b425-ed527a6eed12
387518673;rug-oai-pure.rug.nl-publications_ecd50b1c-336f-40a6-bfa1-39d6a4077d84
236554395;tud-oai-tudelft.nl-uuid-1f04078f-2700-4450-a9a4-c76d4050443d
26824507X;tud-oai-tudelft.nl-uuid-815b60b8-5f57-4c77-ba57-b952bd7baea9
242490352;rug-oai-pure.rug.nl-publications_d34ded9e-6b3d-4bd6-808f-ff5bfda99f40
321347404;tud-oai-tudelft.nl-uuid-dda82d71-e00c-4604-b467-f68c1621b1d6
241583764;tud-oai-tudelft.nl-uuid-82d31a47-fffa-4aee-9609-f5dc79ebc497
297972278;ul-oai-openaccess.leidenuniv.nl-1887_5429
228180058;uu-oai-dspace.library.uu.nl-1874_808
419216782;tud-oai-tudelft.nl-uuid-2c9d2734-4189-4573-a32c-110beed8f45b
236696440;tud-oai-tudelft.nl-uuid-b511b683-af97-468f-979d-b9345a18b1f6
413531732;rug-oai-pure.rug.nl-publications_5f301bc6-f957-452e-9b37-50a51198ad83
227102827;wur-oai-library.wur.nl-wurpubs_110738
420702733;rug-oai-pure.rug.nl-publications_c67926eb-c8ef-4b9a-a48a-6e965f7d2262
263792587;rug-oai-pure.rug.nl-publications_c9c0c3b5-d1b3-47a8-8266-7ba6fc4d81b2
244224706;eur-oai-repub.eur.nl-38003
401567281;rug-oai-pure.rug.nl-publications_597a3274-3f3f-439c-93cb-d0985aaebd8a
315684887;rug-oai-pure.rug.nl-publications_18f68a4c-37d0-4aa4-b06d-d7a42ce745f7
407677577;rug-oai-pure.rug.nl-publications_754f64ab-a206-4456-b846-0389f5bfc812
398426627;rug-oai-pure.rug.nl-publications_1b192b6b-61cb-4eaf-aad2-c1e6f477ebcb
252086392;tud-oai-tudelft.nl-uuid-fbe10ed4-0c17-4d2f-a272-30ce17399174
229640540;wur-oai-library.wur.nl-wurpubs_110250
269415793;eur-oai-repub.eur.nl-30675
354003305;ul-oai-openaccess.leidenuniv.nl-1887_20497
24147860X;uu-oai-dspace.library.uu.nl-1874_445
413543676;rug-oai-pure.rug.nl-publications_f1dc7587-a7b6-487f-903a-86f3f7e255ec
333154339;rug-oai-pure.rug.nl-publications_3ad2b8e2-6a34-4fc3-916d-30404c8fdafc
244028729;uu-oai-dspace.library.uu.nl-1874_682
263996956;wur-oai-library.wur.nl-wurpubs_332688
262420015;wur-oai-library.wur.nl-wurpubs_328441
297092243;ul-oai-openaccess.leidenuniv.nl-1887_4546
420704671;rug-oai-pure.rug.nl-publications_f8d3f5c4-844a-48c7-bb30-1eb9456b8b8f
250407841;tud-oai-tudelft.nl-uuid-1e33642c-c0b8-44cb-ab96-10f2955b1b84
243216866;rug-oai-pure.rug.nl-publications_51da056a-7bd2-4f8b-be17-60025bf4af24
268401411;tud-oai-tudelft.nl-uuid-42f83b0e-47c8-4b01-8193-998e232c519b
329781448;rug-oai-pure.rug.nl-publications_7069e7ce-1ad9-4401-8970-36c912f78876
374748438;rug-oai-pure.rug.nl-publications_5ee4e8eb-8be7-42cd-be8f-b130aa34d281
239085892;tud-oai-tudelft.nl-uuid-8bbc745a-90eb-4f24-a303-7c843981be94
318135647;rug-oai-pure.rug.nl-publications_d9d799ab-6108-4cac-a607-e0ae5b98a651
227027280;rug-oai-pure.rug.nl-publications_9b26beb3-9e30-40f8-bda8-d0d212299f5d
258444541;wur-oai-library.wur.nl-wurpubs_336545
231989253;wur-oai-library.wur.nl-wurpubs_120568
266552366;rug-oai-pure.rug.nl-publications_1bcd43ae-d2c2-4447-9442-68495309140b
376150173;ul-oai-openaccess.leidenuniv.nl-1887_26993
296467928;ul-oai-openaccess.leidenuniv.nl-1887_4460
371458676;rug-oai-pure.rug.nl-publications_23b6e7a5-143d-4e5a-ab53-5d745a48dc32
265235375;uu-oai-dspace.library.uu.nl-1874_785
419743146;rug-oai-pure.rug.nl-publications_8b6f34c5-db66-497f-aee3-e8138da33040
353712469;ul-oai-openaccess.leidenuniv.nl-1887_20403
412858290;rug-oai-pure.rug.nl-publications_1faeaecd-5bae-40ae-a53f-2f0c58dd0753
31722767X;eur-oai-repub.eur.nl-22826
25371124X;eur-oai-repub.eur.nl-30843
236651293;eur-oai-repub.eur.nl-31899
242453619;uu-oai-dspace.library.uu.nl-1874_876
242246273;tud-oai-tudelft.nl-uuid-032d98d5-f69c-4f22-9714-58e33fbbf9fb
316217379;eur-oai-repub.eur.nl-14759
39209682X;rug-oai-pure.rug.nl-publications_f1a594d2-b196-4ab0-8cdb-c2d5ba4f6417
357317459;rug-oai-pure.rug.nl-publications_f7b8cc15-dbd8-4121-926c-8b09406a0eb8
264429346;eur-oai-repub.eur.nl-51219
330640011;tud-oai-tudelft.nl-uuid-258042d2-104f-4d59-b845-66d8e758b91b
238238725;rug-oai-pure.rug.nl-publications_9053ab9f-4b20-4f40-8070-e0139a42d531
387238255;rug-oai-pure.rug.nl-publications_18507e45-93b1-44e2-a965-cdcc118a41a6
411962817;rug-oai-pure.rug.nl-publications_5bd9b720-9229-4688-a9eb-1d0e1beb304d
324125135;tud-oai-tudelft.nl-uuid-e32e4540-e301-4015-aab9-b56feb5775d1
310705061;tud-oai-tudelft.nl-uuid-36e8c997-a5d6-4671-966c-b2b040016f07
267989482;eur-oai-repub.eur.nl-7343
257374329;tud-oai-tudelft.nl-uuid-6537ec00-174e-452e-8a46-360b3366d8ed
228180198;tud-oai-tudelft.nl-uuid-ab47bc4a-3df5-4190-ac38-2684c8a2bf39
298715880;ul-oai-openaccess.leidenuniv.nl-1887_8784
240404157;eur-oai-repub.eur.nl-868
240356799;tud-oai-tudelft.nl-uuid-9b7ae576-2a77-4a73-86b9-86c91516c178
400397390;rug-oai-pure.rug.nl-publications_72925902-d293-4aca-9434-4b540b247559
393635139;rug-oai-pure.rug.nl-publications_df4841a9-0679-43b6-a58c-74e92adcf2a7
290797551;eur-oai-repub.eur.nl-7217
241250803;eur-oai-repub.eur.nl-32024
275863301;wur-oai-library.wur.nl-wurpubs_341253
260824399;tud-oai-tudelft.nl-uuid-7fc4952f-2b79-4e6b-92aa-e38fa146af3c
39173640X;rug-oai-pure.rug.nl-publications_c7ad64b9-97b6-45f4-9666-1e9dbe63931e
216996252;rug-oai-pure.rug.nl-publications_3c5b431d-2528-4a41-a01b-a9e18e51a120
241789176;eur-oai-repub.eur.nl-32057
234582189;rug-oai-pure.rug.nl-publications_e099c13d-1b7c-4232-b1fc-315e4fdc07b3
274710595;rug-oai-pure.rug.nl-publications_d8cc80a6-1ec4-41d9-be3c-107e0dfff184
382938615;rug-oai-pure.rug.nl-publications_ea08547c-33ba-457b-9e48-4feeffba0a48
296195359;rug-oai-pure.rug.nl-publications_a15ded2a-a33d-47ec-a640-675cb524735e
39841386X;rug-oai-pure.rug.nl-publications_c5c92e44-1169-4f1c-b33b-21db8cb5b44a
237288362;eur-oai-repub.eur.nl-31901
273779400;ul-oai-openaccess.leidenuniv.nl-1887_615
298620456;eur-oai-repub.eur.nl-8577
255920636;wur-oai-library.wur.nl-wurpubs_327048
258323647;eur-oai-repub.eur.nl-7259
250409712;tud-oai-tudelft.nl-uuid-62190d68-3900-448c-b453-abc34ae4c4ef
400225778;rug-oai-pure.rug.nl-publications_40d5a5d6-32cb-4b2c-bc2a-c70b08140e93
269518916;tud-oai-tudelft.nl-uuid-fc907162-ef61-4be6-ba5d-50e6b735a4d9
315349824;tud-oai-tudelft.nl-uuid-f44a80b2-3b4e-4c5b-ad97-bd249e537c54
239170997;uu-oai-dspace.library.uu.nl-1874_754
296000590;eur-oai-repub.eur.nl-7841
387271759;rug-oai-pure.rug.nl-publications_7d502620-8f56-44fe-ba78-6c44dd0a73e8
26556509X;tud-oai-tudelft.nl-uuid-78f84bbf-85bd-42d0-83cc-6f6a217f1d11
418011605;rug-oai-pure.rug.nl-publications_4b095d10-402d-4dfe-8f99-45873cd788bd
217973647;wur-oai-library.wur.nl-wurpubs_122321
297712810;eur-oai-repub.eur.nl-8143
269104364;eur-oai-repub.eur.nl-7348
288573102;rug-oai-pure.rug.nl-publications_41149467-893c-4d62-807e-a6a6e6535016
331785102;ul-oai-openaccess.leidenuniv.nl-1887_16531
261818074;rug-oai-pure.rug.nl-publications_9680a813-ba14-4b09-9bd3-5761d8be21a5
308121929;ul-oai-openaccess.leidenuniv.nl-1887_13850
242904890;eur-oai-repub.eur.nl-421
340219386;rug-oai-pure.rug.nl-publications_d69cb6b4-e673-47ee-a399-f6a98ff1fe08
254955622;uu-oai-dspace.library.uu.nl-1874_240
297760637;ul-oai-openaccess.leidenuniv.nl-1887_4991
318142651;uu-oai-dspace.library.uu.nl-1874_33670
413153207;rug-oai-pure.rug.nl-publications_7632daef-b203-479e-8dc9-f44a5ce3677c
297126679;rug-oai-pure.rug.nl-publications_778ed975-134c-468b-821f-50798a51535d
382578287;rug-oai-pure.rug.nl-publications_51a0ae49-6a2e-4c97-a9fb-68bfbc4ded87
387690409;rug-oai-pure.rug.nl-publications_1d72f7e6-7b48-4ed6-b164-2e9b72705e4b
31424719X;rug-oai-pure.rug.nl-publications_5a6e0a01-9e78-43b1-b9a7-2e07e61d1640
28898210X;tud-oai-tudelft.nl-uuid-992be87d-9e17-4d6c-8a38-95b6449ea636
275865495;ul-oai-openaccess.leidenuniv.nl-1887_834
400379724;rug-oai-pure.rug.nl-publications_ba3b6780-08fa-41a7-b8c0-842c34277a36
371576067;rug-oai-pure.rug.nl-publications_78d6ee23-fc13-4360-a9bc-8f5253a507df
226586170;eur-oai-repub.eur.nl-23506
255959478;eur-oai-repub.eur.nl-1155
229410855;uu-oai-dspace.library.uu.nl-1874_204
229721818;eur-oai-repub.eur.nl-23572
258764996;eur-oai-repub.eur.nl-51512
239119894;uu-oai-dspace.library.uu.nl-1874_867
276956990;eur-oai-repub.eur.nl-6756
410522996;rug-oai-pure.rug.nl-publications_7318d6ed-525e-4667-a05a-8861f3fa1ca9
275144399;eur-oai-repub.eur.nl-6731
240991419;rug-oai-pure.rug.nl-publications_e86d1121-1656-45a9-bd34-0c0609e5053b
326733779;tud-oai-tudelft.nl-uuid-cce1b91a-7361-4207-9eaa-af529bd2bd3c
416461484;eur-oai-repub.eur.nl-105790
228076714;wur-oai-library.wur.nl-wurpubs_120081
413314545;rug-oai-pure.rug.nl-publications_da74fe8b-e2aa-40b7-a243-9cdd3f0825a1
254864570;uu-oai-dspace.library.uu.nl-1874_883
23789517X;tud-oai-tudelft.nl-uuid-2fc9ed13-20a2-4dbd-84bc-7beec96f8e07
408200073;rug-oai-pure.rug.nl-publications_4142aef3-e7c4-4f0b-a2e7-428c88dd01af
264798945;wur-oai-library.wur.nl-wurpubs_335373
408191570;rug-oai-pure.rug.nl-publications_55654a0c-3de3-4817-a3b8-d7ae37fae73b
293909237;ul-oai-openaccess.leidenuniv.nl-1887_4368
252138104;rug-oai-pure.rug.nl-publications_7823b734-6ffa-4acf-b88e-2c958dc5b186
410837822;ul-oai-openaccess.leidenuniv.nl-1887_49549
29278130X;tud-oai-tudelft.nl-uuid-1f21740a-296d-4c10-9040-74d5cb8dc618
298639874;eur-oai-repub.eur.nl-8321
23904276X;uu-oai-dspace.library.uu.nl-1874_871
244756007;eur-oai-repub.eur.nl-51327
230348092;tud-oai-tudelft.nl-uuid-eccd2fa5-e4f1-43ff-b074-3d6245fa24b9
258673796;uu-oai-dspace.library.uu.nl-1874_243
255990723;rug-oai-pure.rug.nl-publications_0bd2b9d9-e84a-4620-86ac-f0df4ebd7b1d
410532134;rug-oai-pure.rug.nl-publications_f9eeaaf7-6f0f-49ec-bc41-95e0a8676560
272912921;eur-oai-repub.eur.nl-6742
238247503;wur-oai-library.wur.nl-wurpubs_318158
387564365;rug-oai-pure.rug.nl-publications_33de07b6-de7b-4c81-a958-5945b220576b
399140395;rug-oai-pure.rug.nl-publications_468c9d40-9769-448a-872f-d3da0d1242e0
329618679;tud-oai-tudelft.nl-uuid-d62f1300-26e7-4e71-8f88-5ee1fb5491fc
240638476;rug-oai-pure.rug.nl-publications_a0647667-8e29-4981-98d0-6eedce135579
377040207;ul-oai-openaccess.leidenuniv.nl-1887_16150
329733575;ul-oai-openaccess.leidenuniv.nl-1887_16150
216898560;uu-oai-dspace.library.uu.nl-1874_532
258200065;tud-oai-tudelft.nl-uuid-22f7f615-c54f-4a0d-8dc8-daca5ef2d273
407405585;rug-oai-pure.rug.nl-publications_8bfcf53f-f126-46ef-a68a-6f6835db0e3d
420703381;rug-oai-pure.rug.nl-publications_a78104c1-d287-430a-8364-f0c2038322f4
239238710;uu-oai-dspace.library.uu.nl-1874_283
397789238;ul-oai-openaccess.leidenuniv.nl-1887_36027
33178341X;tud-oai-tudelft.nl-uuid-c926b67b-da4a-4b2a-94b7-1403f2c523d8
216985056;wur-oai-library.wur.nl-wurpubs_109581
408042818;rug-oai-pure.rug.nl-publications_f9016090-cd97-4f4f-b248-24785c2a7084
240223810;tud-oai-tudelft.nl-uuid-a14e8161-02a4-4313-9e91-59ee61911951
318745224;rug-oai-pure.rug.nl-publications_3ca0361b-1abd-41d3-9260-27bab5040e6a
241225892;rug-oai-pure.rug.nl-publications_357e948b-6c03-4c6b-b23e-214e45baa876
237394715;tud-oai-tudelft.nl-uuid-199c6fe1-1d78-4cb9-a04f-93f7f68114bf
292684762;ul-oai-openaccess.leidenuniv.nl-1887_4347
274423820;eur-oai-repub.eur.nl-7241
24103499X;tud-oai-tudelft.nl-uuid-366254c0-0bae-4088-b0aa-d785afaff4c2
398483582;rug-oai-pure.rug.nl-publications_76572c98-5787-40ad-b358-3d1aaad4dce6
263117057;rug-oai-pure.rug.nl-publications_2b8b0ab3-a190-4575-874d-c06c74772cec
238469913;tud-oai-tudelft.nl-uuid-cec3b43d-7a99-4c04-9677-9207b5d43adb
255965699;eur-oai-repub.eur.nl-22409
274521024;eur-oai-repub.eur.nl-6751
250389495;tud-oai-tudelft.nl-uuid-1b6786fa-583e-4d09-888a-331db51b65d6
357488148;ul-oai-openaccess.leidenuniv.nl-1887_20927
230172490;tud-oai-tudelft.nl-uuid-a0709165-08f6-466a-8bb4-9cd52269bd0b
258267712;rug-oai-pure.rug.nl-publications_21fd7205-eed9-46d6-96bb-26f529b33fff
316323543;eur-oai-repub.eur.nl-14920
264396340;rug-oai-pure.rug.nl-publications_92f7282a-cfda-4607-a337-72b1fec6e7cf
216299330;eur-oai-repub.eur.nl-23390
239049519;tud-oai-tudelft.nl-uuid-d34fc1a6-9afb-4d18-a322-b1b943710b82
344821889;ul-oai-openaccess.leidenuniv.nl-1887_19777
270902538;eur-oai-repub.eur.nl-7011
242958885;tud-oai-tudelft.nl-uuid-71846f53-fe61-4a86-bf58-8895cb1b14e2
408823712;rug-oai-pure.rug.nl-publications_663ff81c-7afe-4684-8b2f-bca986683494
328989975;tud-oai-tudelft.nl-uuid-c3d4eeeb-66af-478f-804c-fc81de2a636c
407629351;rug-oai-pure.rug.nl-publications_2f059452-cb3a-4f6a-b921-0f09475a313c
252235762;uu-oai-dspace.library.uu.nl-1874_884
24352918X;tud-oai-tudelft.nl-uuid-536f5c31-638a-4566-b798-3fc6bd892c77
408618620;tud-oai-tudelft.nl-uuid-d194ac2a-3176-4550-a5d1-ae231c3a44fd
321466705;eur-oai-repub.eur.nl-16724
408201916;rug-oai-pure.rug.nl-publications_726cd3bc-1c65-4bf4-a38a-fac572abfe0e
391791389;tud-oai-tudelft.nl-uuid-85f8dd46-f770-4a9d-9855-d1d8b32127f2
294548025;tud-oai-tudelft.nl-uuid-2146d4c2-3f10-496d-a899-5d074705b5ef
269452893;rug-oai-pure.rug.nl-publications_5f425f24-795e-4b08-b8de-c4dfeb8b9065
297794205;eur-oai-repub.eur.nl-8123
37130802X;rug-oai-pure.rug.nl-publications_178e4ab5-0aa5-453c-88ce-9b949074d79a
370496272;ul-oai-openaccess.leidenuniv.nl-1887_22937
407634436;rug-oai-pure.rug.nl-publications_d0456871-e4d7-4c56-85f1-1a384e88189b
271548843;ul-oai-openaccess.leidenuniv.nl-1887_598
40038406X;rug-oai-pure.rug.nl-publications_06c3d852-4223-462f-8ee9-73f42c74983b
352655747;ul-oai-openaccess.leidenuniv.nl-1887_20178
322681308;tud-oai-tudelft.nl-uuid-8f394f5c-1cbe-4ddc-9ab1-2562464f141b
242342493;tud-oai-tudelft.nl-uuid-3dda2ad8-f9d5-45c7-9d36-e88756f0a04b
371744458;rug-oai-pure.rug.nl-publications_d0f907db-80d1-4a20-b3e5-785aa3f51137
258787317;rug-oai-pure.rug.nl-publications_b7998873-395c-4691-9b31-5ec570ad6f35
306236567;tud-oai-tudelft.nl-uuid-92a019ab-d5c7-4b33-8643-1548014a3a3b
25481669X;rug-oai-pure.rug.nl-publications_585ba113-cfa6-4fb5-88df-c95033445ef4
279557493;tud-oai-tudelft.nl-uuid-70d0c634-8f18-4576-96bc-1c81ebadcaef
340931515;rug-oai-pure.rug.nl-publications_92842854-22ab-4c15-a1ee-9a37b3814ae6
408045728;rug-oai-pure.rug.nl-publications_9baeed3e-c19c-4947-9c5a-d8cc31b05567
397752458;rug-oai-pure.rug.nl-publications_6308a16a-66ba-43b4-b180-bdc160772594
273350188;tud-oai-tudelft.nl-uuid-3f0ce779-3a77-462a-ae80-1472030d5207
252197925;eur-oai-repub.eur.nl-31419
275413438;rug-oai-pure.rug.nl-publications_83bd1da4-1c4b-46e7-bd1e-f84e56f88cb9
408789077;rug-oai-pure.rug.nl-publications_0db46c21-a628-4bfb-b408-be51c793208f
347256678;tud-oai-tudelft.nl-uuid-cebc18ff-af1d-4493-aed4-adcdf2bccfc0
322064953;wur-oai-library.wur.nl-wurpubs_383383
290481155;wur-oai-library.wur.nl-wurpubs_343705
217604048;rug-oai-pure.rug.nl-publications_656439e1-cf25-4a69-86f6-53a62d565c89
296363332;ul-oai-openaccess.leidenuniv.nl-1887_4444
338763910;ul-oai-openaccess.leidenuniv.nl-1887_18246
407634703;rug-oai-pure.rug.nl-publications_3e7f3b6f-333e-420b-841d-72146ba893d6
416582702;rug-oai-pure.rug.nl-publications_1c746fde-ce5d-4e83-ad2b-cd02c817cac6
262873516;rug-oai-pure.rug.nl-publications_0cce10ff-841b-4695-b45d-e455d0569038
260040592;tud-oai-tudelft.nl-uuid-3c372c9c-005f-4179-a84a-811a07c66ea8
240290348;wur-oai-library.wur.nl-wurpubs_319834
25224737X;uu-oai-dspace.library.uu.nl-1874_576
217059252;tud-oai-tudelft.nl-uuid-66b43908-9f53-4c0d-bfdd-eb7e39eab003
39491693X;rug-oai-pure.rug.nl-publications_a7c513a9-ccbd-4508-9b86-74a4dbe012e6
262482541;uu-oai-dspace.library.uu.nl-1874_712
291246303;ul-oai-openaccess.leidenuniv.nl-1887_4355
238155846;rug-oai-pure.rug.nl-publications_45dcad3a-f38c-42ff-9cc9-9532b3ed997f
258674784;uu-oai-dspace.library.uu.nl-1874_708
401176169;rug-oai-pure.rug.nl-publications_fca07f57-4c3b-4e5d-b78a-b1b5a93c978f
241419425;rug-oai-pure.rug.nl-publications_e399cbbe-63b0-4c10-98b8-c1e242d8adc9
273503545;eur-oai-repub.eur.nl-76024
419847049;rug-oai-pure.rug.nl-publications_b227e17f-7e14-4702-b874-b830d05a2292
258170336;rug-oai-pure.rug.nl-publications_08feb934-62cf-4ee7-9ceb-11fca92bc913
21263514X;rug-oai-pure.rug.nl-publications_63286cd7-4b41-4bc4-a3bd-f43594358040
215822269;rug-oai-pure.rug.nl-publications_b94abc20-7760-4ca0-ba2a-cc6099a6f850
411288318;rug-oai-pure.rug.nl-publications_1a1226a4-103f-468b-b3b2-19653cc4438f
310794234;tud-oai-tudelft.nl-uuid-b2e67149-b810-4eb5-893f-720accb85808
240702093;rug-oai-pure.rug.nl-publications_0a8de6d0-5c0f-428c-84d0-7848d617ae7c
297616137;eur-oai-repub.eur.nl-8108
252338405;wur-oai-library.wur.nl-wurpubs_327476
337810486;ul-oai-openaccess.leidenuniv.nl-1887_18058
217234216;rug-oai-pure.rug.nl-publications_04eca8b7-417e-4a3e-bb56-75ea1e3158df
255152361;uu-oai-dspace.library.uu.nl-1874_486
393166090;rug-oai-pure.rug.nl-publications_44091fc1-ebbe-484e-8c33-c40b2fcb3e78
410550604;rug-oai-pure.rug.nl-publications_fc96ce7a-748e-479d-bf95-21075f612c61
245991662;rug-oai-pure.rug.nl-publications_56eeaf8a-53a2-4d2e-ac3e-fc29363b8d12
216760739;uu-oai-dspace.library.uu.nl-1874_377
297209841;ul-oai-openaccess.leidenuniv.nl-1887_4558
387274375;rug-oai-pure.rug.nl-publications_13194ad1-f45e-4359-986e-61f24ad59e99
292017820;ul-oai-openaccess.leidenuniv.nl-1887_4297
238262537;rug-oai-pure.rug.nl-publications_269668fc-ad2f-499e-bc8f-529839cfdc65
252219694;rug-oai-pure.rug.nl-publications_f956489f-6954-4039-82d3-189e115edb59
407637109;rug-oai-pure.rug.nl-publications_1e995892-dd32-4def-a497-c694475d75f5
